伪基站,com.meizu.mzbasestationsafe,false,2.0.3,21519,0,0
音乐海外版,com.meizu.media.music,true,7.2.3-2018080111,140497,0,0
手机管家,com.meizu.safe,false,5.1.81_beta,289316,0,0
用户帮助,com.meizu.feedback,false,7.65.3,84101,4,0
picker,com.meizu.picker,false,1.4.31,176598,22,4.0
相机,com.meizu.media.camera,false,8.0.45,141135,0,0
浏览器海外版,com.android.browser,true,7.1.121-2018073118,254642,0,0
工具箱,com.meizu.flyme.toolbox,false,7.0.19,1046395,41,1.0
Flyme实验室,com.meizu.flymelab,false,1.1.8,40924,17,6.0
日历,com.android.calendar,false,7.4.4,132403,0,0
系统更新海外版,com.meizu.flyme.update,true,7.3.13-2018073116,137551,0,0
生活助手,com.meizu.media.life,false,6.7.0,178528,24,4.0
生活助手,com.meizu.media.life,false,6.7.1,178528,0,0
应用商店海外版,com.xrom.intl.appcenter,true,5.2.010-2018073115,272246,0,0
creator,com.meizu.creator.launcher,false,1.1.3,97042,0,0
Flyme云服务,com.meizu.mzsyncservice,false,7.7.0,76785,0,0
应用商店海外版,com.xrom.intl.appcenter,true,5.2.010-2018073110,272246,0,0
省电桌面海外版,com.meizu.powersave,true,7.0.0-2018073109,2829,0,0
浏览器,com.android.browser,false,7.5.1,304939,72,10.3
Flyme云服务,com.meizu.mzsyncservice,false,7.6.0,76792,1,3.0
mzbbs,com.meizu.flyme.flymebbs,false,4.0.0,75557,0,0
浏览器海外版,com.android.browser,true,6.9.520-2018073019,242800,0,0
浏览器海外版,com.android.browser,true,6.9.520-2018073018,242798,0,0
浏览器海外版,com.android.browser,true,6.9.520-2018073017,242779,0,0
应用沙盒,com.meizu.pps,false,7.3.7,24294,0,0
图库海外版,com.meizu.media.gallery,true,7.7.5-2018073015,344802,0,0
音乐海外版,com.meizu.media.music,true,7.2.3-2018073015,139982,0,0
视频海外版,com.meizu.media.video,true,7.3.3-2018073014,302550,0,0
时钟,com.android.alarmclock,false,7.3.3,64810,0,0
OneMind,com.meizu.alphame,false,2.1.4,22791,0,0
DataService,com.meizu.dataservice,false,2.2.4,10817,0,0
应用商店,com.meizu.mstore,false,7.3.10,199162,96,12.2
应用商店,com.meizu.mstore,false,7.2.14,196859,0,0
相机,com.meizu.media.camera,false,8.0.43,141030,61,15.4
相机,com.meizu.media.camera,false,8.0.42,141030,61,15.4
应用沙盒,com.meizu.pps,false,7.3.106,47153,0,0
音乐海外版,com.meizu.media.music,true,7.2.3-2018072718,139984,0,0
MeizuPay,com.meizu.mznfcpay,false,3.2.7,50490,0,0
MzCloudService,com.meizu.cloud,false,6.8.2,994,0,0
全局搜索,com.meizu.net.search,false,6.5.23,84925,0,0
简易模式海外版,com.meizu.flyme.easylauncher,true,7.0.16-2018072716,138863,0,0
应用沙盒,com.meizu.pps,false,7.3.6,21865,0,0
开机向导海外版,com.meizu.setup,true,6.2.7-2018072714,30535,0,0
开机向导海外版,com.meizu.setup,true,7.2.4-2018072713,32178,0,0
时钟,com.android.alarmclock,false,7.3.5,64880,0,0
应用商店海外版,com.xrom.intl.appcenter,true,5.2.010-2018072710,272246,0,0
MzCloudService,com.meizu.cloud,false,6.8.1,995,0,0
浏览器海外版,com.android.browser,true,7.1.120-2018072619,254400,0,0
开机向导海外版,com.meizu.setup,true,7.2.4-2018072619,32178,0,0
Flyme云服务,com.meizu.mzsyncservice,false,7.5.0,76789,0,0
免流量快传,com.meizu.share,false,3.0.9,44515,0,0
浏览器海外版,com.android.browser,true,7.1.110-2018072616,254400,0,0
读书,com.meizu.media.ebook,false,4.6.005,506238,17,0
家庭守护,com.meizu.netcontactservice,false,5.5.2,294689,65,19.1
时钟海外版,com.android.alarmclock,true,7.3.5-2018072614,64367,0,0
工具箱海外版,com.meizu.flyme.toolbox,true,7.0.18-2018072614,1097039,0,0
文件管理海外版,com.meizu.filemanager,true,7.4.3-2018072611,166582,0,0
便签海外版,com.meizu.notepaper,true,7.2.15-2018072611,108139,0,0
开机向导海外版,com.meizu.setup,true,7.2.4-2018072611,32178,0,0
桌面,com.meizu.flyme.launcher,false,7.1.610,75419,0,0
下载管理UI,com.android.providers.downloads.ui,false,7.3.9,30474,0,0
下载管理,com.android.providers.downloads,false,7.3.9,27216,3,0
图库,com.meizu.media.gallery,false,7.7.5,343970,28,8.0
魅族游戏框架,com.meizu.gamecenter.service,false,4.8.0,290642,0,0
换机助手海外版,com.meizu.datamigration,true,2.1.5-2018072517,72486,0,0
资讯,com.meizu.media.reader,false,4.6.2,480933,122,7.0
魅族计步,com.meizu.net.pedometer,false,3.1.1,68863,28,8.0
通讯大数据,com.flyme.telecom.usagedata.service,false,1.2.3,8778,0,0
音乐,com.meizu.media.music,false,7.2.3,139651,20,11.0
picker,com.meizu.picker,false,1.4.30,176596,22,4.0
应用沙盒,com.meizu.pps,false,7.3.5,24287,0,0
相机,com.meizu.media.camera,false,8.0.41,142405,0,0
开机向导,com.meizu.setup,false,7.2.4,32130,0,0
开机向导海外版,com.meizu.setup,true,7.2.3-2018072419,32154,0,0
系统更新,com.meizu.flyme.update,false,7.3.13,137251,1,0
图库海外版,com.meizu.media.gallery,true,7.7.5-2018072417,344766,0,0
查找手机服务,com.meizu.flyme.service.find,false,7.0.15_beta,43995,0,0
主题美化,com.meizu.customizecenter,false,7.1.9,169337,156,17.0
音乐,com.meizu.media.music,false,7.2.2,139647,0,0
creator,com.meizu.creator.launcher,false,1.1.2,97001,0,0
浏览器海外版,com.android.browser,true,7.1.110-2018072414,254400,0,0
主题美化,com.meizu.customizecenter,false,7.1.8,169337,0,0
浏览器,com.android.browser,false,7.5.0,304923,72,10.3
电话设置,com.meizu.callsetting,false,7.2.20,38406,11,1.0
工具箱海外版,com.meizu.flyme.toolbox,true,7.0.18-2018072410,1097033,0,0
个人助理,com.meizu.assistant,false,1.7.21,194950,137,8.0
应用商店海外版,com.xrom.intl.appcenter,true,5.0.120-2018072316,283795,0,0
读书,com.meizu.media.ebook,false,4.6.004,506229,0,0
应用商店海外版,com.xrom.intl.appcenter,true,5.1.010-2018072314,263741,0,0
图库海外版,com.meizu.media.gallery,true,7.7.5-2018072314,344763,0,0
时钟海外版,com.android.alarmclock,true,7.3.5-2018072314,64871,0,0
开机向导海外版,com.meizu.setup,true,7.2.3-2018072311,32154,0,0
电量管理海外版,com.meizu.battery,true,7.0.5-2018072309,52735,0,0
电量管理海外版,com.meizu.battery,true,7.3.101-2018072309,46617,0,0
手机管家海外版,com.meizu.safe,true,5.1.80-2018072309,383608,0,0
相机,com.meizu.media.camera,false,8.0.40,141657,0,0
桌面,com.meizu.flyme.launcher,false,7.1.162,77160,0,0
生活助手,com.meizu.media.life,false,6.6.3,177466,44,15.0
文件管理,com.meizu.filemanager,false,7.4.3,165825,9,2.0
Logreport,com.meizu.logreport,false,3.4.17,26704,2,0
桌面,com.meizu.flyme.launcher,false,7.1.161,77159,0,0
魅族游戏框架,com.meizu.gamecenter.service,false,4.7.2,290074,0,0
手机管家,com.meizu.safe,false,5.1.80_beta,379011,0,0
魅族商城,com.flyme.meizu.store,false,3.2.16,102134,0,0
电量管理海外版,com.meizu.battery,true,7.3.101-2018072010,46617,0,0
相机,com.meizu.media.camera,false,8.0.39,141668,0,0
Flyme实验室,com.meizu.flymelab,false,1.1.7,40797,17,6.0
系统更新,com.meizu.flyme.update,false,7.3.12,137251,1,0
录音机,com.android.soundrecorder,false,7.0.21,63230,66,6.1
mzbbs,com.meizu.mzbbs,false,2.8.0,72160,0,0
用户帮助,com.meizu.feedback,false,7.63.26,84111,3,0
系统更新,com.meizu.flyme.update,false,7.3.11,137251,0,0
魅族输入法,com.meizu.flyme.input,false,7.0.95,79392,122,7.0
Logreport,com.meizu.logreport,false,3.4.16,26696,0,0
应用商店海外版,com.xrom.intl.appcenter,true,5.1.010-2018071915,264127,0,0
图像服务,com.meizu.media.imageservice,false,1.0.21,1023054,0,0
便签,com.meizu.notepaper,false,6.10.9,114226,14,0
